RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30
394405,162,"Boulder, CO",Msa,CO,326667.0,324333.0,331083.0,327417.0,318083.0,311333.0,303500.0,306333.0,303000.0,315833.0,306333.0,309500.0,293650.0,292650.0,291150.0,296667.0,304333.0,302667.0,297667.0,292610.0,290943.0,294943.0,303333.0,307500.0,305571.0,299238.0,306638.0,325233.0,344900.0,350833.0,350833.0,344167.0,334583.0,329250.0,321583.0,322950.0,318867.0,321033.0,324463.0,328380.0,327547.0,318167.0,316717.0,326883.0,334242.0,334692.0,333692.0,341167.0,339167.0,351000.0,351167.0,352667.0,340824.0,331240.0,330907.0,323083.0,329333.0,323833.0,327100.0,322767.0,330517.0,340583.0,353917.0,356750.0,347917.0,341917.0,339150.0,337317.0,340483.0,341778.0,346978.0,349478.0,352967.0,356767.0,362045.0,368521.0,373521.0,361076.0,357233.0,350567.0,355900.0,358500.0,363333.0,379833.0,384833.0,399833.0,393583.0,403750.0,397217.0,392589.0,389089.0,400246.0,414956.0,423623.0,419833.0,430583.0,437917.0,447250.0,454333.0,454667.0,455500.0,440500.0,433980.0,434147.0,430813.0,440000.0,440667.0,454000.0,463333.0,481500.0,491500.0,487750.0,480583.0,473604.0,479520.0,465520.0,487500.0,500333.0,521633.0,524967.0,531300.0,548000.0,546333.0,536904.0,524294.0,526628.0,529723.0,535000.0,546936.0,543603.0,552603.0,539670.0,558003.0,556503.0,556388.0,548054.0,542371.0,534483.0,527817.0,526650.0,529983.0,533763.0,540783.0,545783.0,548670.0,545000.0,540000.0
394471,172,"Clarksville, TN",Msa,TN,121067.0,123750.0,131583.0,133667.0,131750.0,127417.0,127083.0,126667.0,128150.0,128567.0,130233.0,129417.0,130667.0,133642.0,136142.0,137308.0,134000.0,132833.0,130333.0,130167.0,128150.0,126483.0,125450.0,127800.0,130204.0,133070.0,136854.0,139600.0,138592.0,134125.0,132558.0,133383.0,136067.0,138817.0,137333.0,134667.0,130667.0,134667.0,139667.0,143967.0,143800.0,143300.0,141633.0,142467.0,142942.0,142942.0,141575.0,143267.0,144967.0,146967.0,146500.0,147250.0,150767.0,151200.0,150617.0,148467.0,147133.0,145200.0,144533.0,144233.0,144300.0,144933.0,149267.0,155467.0,157133.0,153883.0,150708.0,146242.0,145808.0,146300.0,147550.0,148867.0,146717.0,151633.0,152833.0,154833.0,154308.0,152808.0,152808.0,150000.0,147317.0,147133.0,143767.0,144783.0,143300.0,147583.0,152917.0,159583.0,160000.0,158667.0,154667.0,153667.0,154167.0,150667.0,152000.0,149133.0,151617.0,150250.0,153617.0,160300.0,166000.0,164667.0,163000.0,160333.0,163150.0,157450.0,158167.0,155350.0,158883.0,158167.0,159500.0,162967.0,162967.0,162433.0,161133.0,162800.0,164967.0,163300.0,163300.0,163333.0,166983.0,169983.0,176950.0,180050.0,179383.0,176917.0,174333.0,173583.0,171583.0,172217.0,176463.0,178930.0,183630.0,186100.0,192133.0,195967.0,195967.0,196633.0,192633.0,192633.0,190300.0,195967.0,199317.0,201650.0,204650.0,207817.0,212817.0
394645,177,"Greeley, CO",Msa,CO,204022.0,204522.0,205455.0,209667.0,208886.0,204219.0,199452.0,192650.0,193708.0,192808.0,190392.0,190500.0,189900.0,189233.0,188567.0,190167.0,193167.0,185283.0,187958.0,188272.0,193655.0,189280.0,186633.0,188267.0,189925.0,193092.0,187842.0,190383.0,190021.0,194179.0,194485.0,191647.0,191106.0,188283.0,185150.0,184383.0,181067.0,188914.0,192306.0,194473.0,192792.0,189250.0,187778.0,183928.0,183511.0,185816.0,192299.0,191966.0,194800.0,191331.0,195464.0,197731.0,208467.0,212333.0,212567.0,208525.0,207192.0,211525.0,210567.0,213900.0,211233.0,213300.0,212633.0,214300.0,211333.0,207000.0,208667.0,209007.0,215674.0,213227.0,219220.0,222892.0,227255.0,227922.0,225917.0,228958.0,228292.0,229925.0,229633.0,233550.0,238317.0,240983.0,245350.0,246538.0,250821.0,252188.0,256267.0,261317.0,263333.0,263317.0,257608.0,262275.0,265625.0,270878.0,269545.0,271212.0,274300.0,279377.0,284093.0,290760.0,292349.0,292633.0,291667.0,294842.0,298175.0,296508.0,297067.0,302217.0,312401.0,321601.0,324117.0,325600.0,326000.0,326966.0,326936.0,326936.0,331637.0,331667.0,331667.0,331467.0,335367.0,341700.0,341717.0,343268.0,342602.0,343570.0,344785.0,346918.0,349458.0,351182.0,345453.0,345461.0,347716.0,355645.0,358312.0,358967.0,358967.0,359633.0,359667.0,360500.0,359133.0,361048.0,358548.0,364915.0,370785.0,377785.0,376085.0
394813,189,"Macon-Bibb County, GA",Msa,GA,132833.0,131833.0,130483.0,128817.0,127150.0,123333.0,115655.0,111638.0,112271.0,122200.0,116867.0,113733.0,110533.0,119217.0,123383.0,124334.0,126884.0,128384.0,130998.0,124781.0,119931.0,104400.0,103733.0,106917.0,122167.0,125500.0,124333.0,119833.0,123800.0,128617.0,117783.0,110450.0,108300.0,117967.0,120300.0,118967.0,116383.0,120083.0,121567.0,117120.0,112204.0,99370.0,104400.0,102483.0,111417.0,102667.0,96834.0,97584.0,100000.0,105667.0,109000.0,118333.0,118667.0,116667.0,119000.0,119667.0,121667.0,118058.0,114392.0,107058.0,99000.0,108500.0,110833.0,120833.0,109500.0,107380.0,104047.0,103297.0,106583.0,107250.0,112167.0,112500.0,105133.0,106800.0,107300.0,118000.0,123000.0,117500.0,117167.0,117833.0,119000.0,115317.0,105983.0,110983.0,112150.0,111150.0,115133.0,118650.0,127983.0,121333.0,120500.0,114500.0,115417.0,111250.0,107917.0,112000.0,117667.0,127333.0,125667.0,125333.0,123333.0,121333.0,110750.0,110083.0,105917.0,114483.0,116483.0,116900.0,120083.0,122917.0,132000.0,133017.0,133017.0,134683.0,135333.0,138637.0,135287.0,130287.0,119983.0,120817.0,127800.0,135600.0,139595.0,138078.0,138112.0,136300.0,134667.0,132667.0,134667.0,129633.0,130131.0,126464.0,136464.0,141300.0,150933.0,149950.0,154200.0,145567.0,144917.0,138333.0,139248.0,138330.0,135663.0,139065.0,143317.0,146650.0,146658.0
394346,220,"Athens, GA",Msa,GA,161533.0,156433.0,162067.0,165083.0,166266.0,158866.0,157733.0,157400.0,158203.0,157119.0,149286.0,146083.0,145833.0,154333.0,157667.0,155833.0,149833.0,146800.0,149594.0,153911.0,155077.0,144950.0,136967.0,137817.0,146150.0,148783.0,153267.0,154600.0,158300.0,145967.0,142167.0,136306.0,145339.0,152372.0,152792.0,149792.0,142225.0,147167.0,145667.0,144317.0,135600.0,129482.0,129316.0,127132.0,130000.0,117517.0,113871.0,112288.0,125455.0,137167.0,146417.0,153267.0,162475.0,159725.0,155708.0,144833.0,148017.0,146017.0,149017.0,141207.0,142540.0,152840.0,165933.0,169042.0,161392.0,158758.0,162767.0,161450.0,159117.0,156150.0,151317.0,146108.0,145958.0,153124.0,163333.0,161667.0,165000.0,160000.0,165000.0,159142.0,158117.0,154117.0,157725.0,160533.0,162867.0,171533.0,174750.0,174575.0,170185.0,172656.0,172665.0,172304.0,171500.0,173333.0,171917.0,170583.0,177667.0,179083.0,185417.0,180000.0,180000.0,175417.0,176750.0,173650.0,171567.0,175233.0,175733.0,179300.0,183600.0,190517.0,196450.0,197900.0,199833.0,199900.0,193883.0,190933.0,198367.0,192800.0,196750.0,186442.0,199975.0,206375.0,213017.0,211967.0,207583.0,202583.0,196250.0,196220.0,195220.0,196570.0,188967.0,193267.0,198267.0,212467.0,216500.0,219000.0,217000.0,216967.0,214467.0,210600.0,213617.0,216350.0,221033.0,226350.0,234105.0,241122.0,237155.0
394623,229,"Gainesville, GA",Msa,GA,179150.0,185517.0,190850.0,181267.0,175817.0,171817.0,161317.0,166833.0,160983.0,177233.0,170617.0,161050.0,148717.0,140333.0,149750.0,152067.0,160733.0,160717.0,156131.0,151465.0,144065.0,134417.0,123083.0,128167.0,133700.0,147700.0,148367.0,146500.0,150167.0,148500.0,145250.0,127583.0,133333.0,134417.0,131750.0,119333.0,115633.0,121200.0,119533.0,126233.0,133333.0,139917.0,143050.0,133050.0,143950.0,135983.0,145317.0,144500.0,147833.0,153500.0,146833.0,155333.0,149820.0,151487.0,145120.0,148933.0,157267.0,153867.0,146717.0,137025.0,141458.0,148642.0,160000.0,174883.0,177242.0,171715.0,165999.0,166382.0,180242.0,181075.0,183333.0,167367.0,171533.0,170867.0,185332.0,187832.0,193165.0,187300.0,180600.0,174547.0,176913.0,169880.0,174368.0,172868.0,189268.0,186167.0,187447.0,181447.0,189164.0,188550.0,189200.0,179817.0,181233.0,180066.0,180066.0,179483.0,181667.0,188367.0,190000.0,199333.0,201638.0,204571.0,198571.0,202033.0,202467.0,204967.0,202822.0,198987.0,203153.0,203498.0,212000.0,217000.0,219583.0,217892.0,217892.0,214975.0,223783.0,210350.0,212267.0,212150.0,229917.0,238167.0,234100.0,237400.0,233900.0,237967.0,230000.0,241000.0,239400.0,243251.0,240251.0,242017.0,240167.0,244483.0,249355.0,256022.0,250705.0,243127.0,242460.0,243460.0,250188.0,252785.0,257618.0,262260.0,261663.0,261301.0,262008.0
395246,244,"Yuba City, CA",Msa,CA,236333.0,222333.0,219000.0,214333.0,212000.0,216333.0,214333.0,206333.0,198333.0,192833.0,190833.0,183167.0,177333.0,176667.0,172333.0,173167.0,171583.0,173250.0,172417.0,167667.0,165417.0,163417.0,165083.0,161333.0,161667.0,164333.0,172667.0,171000.0,170667.0,166000.0,160000.0,158333.0,158500.0,165167.0,156667.0,153583.0,150667.0,151833.0,155167.0,157167.0,160500.0,158917.0,152250.0,148917.0,144583.0,145000.0,140667.0,142500.0,143333.0,149333.0,149000.0,147250.0,148083.0,150083.0,154167.0,151667.0,152000.0,152000.0,160000.0,159500.0,164000.0,167667.0,177833.0,185000.0,186667.0,188333.0,190000.0,193667.0,195333.0,198750.0,195750.0,200750.0,201000.0,208417.0,208250.0,209583.0,208833.0,207667.0,206167.0,201917.0,199917.0,202250.0,208417.0,215083.0,214250.0,218167.0,221500.0,226500.0,229833.0,230500.0,235500.0,235500.0,232917.0,226250.0,226833.0,232083.0,233750.0,231667.0,233333.0,242750.0,248750.0,250417.0,248000.0,250667.0,250667.0,248667.0,249667.0,249667.0,256333.0,259833.0,267333.0,269000.0,270833.0,268333.0,271667.0,270000.0,269333.0,266000.0,270000.0,274667.0,279667.0,279000.0,286667.0,287500.0,289167.0,282500.0,280250.0,280083.0,286417.0,288667.0,290500.0,287917.0,293750.0,300083.0,302667.0,304333.0,301333.0,305000.0,303333.0,307500.0,303833.0,304500.0,297667.0,302500.0,308500.0,311167.0,316667.0
395009,251,"Punta Gorda, FL",Msa,FL,156333.0,163000.0,165333.0,173667.0,168083.0,166900.0,156567.0,153817.0,149667.0,141667.0,137500.0,134083.0,132400.0,128233.0,128317.0,133833.0,133833.0,133833.0,126633.0,120467.0,115483.0,118017.0,124183.0,124133.0,122300.0,123933.0,123467.0,124467.0,119000.0,119483.0,113650.0,114150.0,117317.0,117317.0,112583.0,107767.0,109600.0,116833.0,118500.0,120500.0,116333.0,111167.0,101150.0,97817.0,100817.0,104417.0,104417.0,101583.0,103667.0,111417.0,116383.0,119383.0,115967.0,117667.0,118333.0,121917.0,120250.0,121333.0,117083.0,122083.0,123667.0,131833.0,133500.0,138500.0,142833.0,144167.0,142467.0,134633.0,137300.0,136750.0,135083.0,129083.0,131333.0,140300.0,146133.0,149800.0,151767.0,149600.0,149233.0,146633.0,148300.0,151667.0,148667.0,149000.0,144917.0,156583.0,161917.0,170500.0,167333.0,163600.0,160767.0,160233.0,164783.0,164450.0,164450.0,166050.0,169717.0,175583.0,177367.0,176071.0,176237.0,177037.0,182933.0,182767.0,181433.0,177221.0,178171.0,178838.0,183117.0,185167.0,188500.0,187717.0,191383.0,189883.0,186000.0,182167.0,186083.0,190167.0,191500.0,188750.0,195667.0,199000.0,206000.0,203233.0,203233.0,201533.0,203033.0,210700.0,212400.0,213667.0,207667.0,205900.0,209567.0,212350.0,215050.0,213683.0,214233.0,214967.0,213333.0,215167.0,214817.0,218150.0,218650.0,221367.0,224667.0,226500.0,228783.0
395007,253,"Pueblo, CO",Msa,CO,130833.0,130000.0,130133.0,128467.0,133525.0,131973.0,136106.0,130381.0,128450.0,135150.0,130783.0,131633.0,128450.0,132150.0,133983.0,132833.0,136667.0,135467.0,133550.0,127967.0,128000.0,121917.0,121333.0,122300.0,125467.0,124300.0,125833.0,127667.0,131833.0,130000.0,134000.0,129967.0,127800.0,118217.0,123917.0,125400.0,130483.0,130483.0,125433.0,124833.0,122983.0,128167.0,126767.0,122783.0,122333.0,119133.0,122467.0,126133.0,132650.0,132500.0,127333.0,132150.0,138033.0,138200.0,136983.0,132083.0,130217.0,126133.0,121133.0,122817.0,124150.0,130100.0,132767.0,134350.0,134233.0,133000.0,125417.0,127917.0,131758.0,139392.0,137558.0,133200.0,131900.0,132067.0,134650.0,139233.0,143200.0,140883.0,137800.0,134467.0,136967.0,136800.0,131083.0,130250.0,134217.0,140667.0,144667.0,144700.0,148650.0,153767.0,153933.0,154117.0,150633.0,149617.0,144933.0,146300.0,152050.0,157567.0,157900.0,157659.0,162492.0,160825.0,157650.0,154117.0,154474.0,152974.0,153658.0,152027.0,157279.0,160112.0,167052.0,169192.0,170708.0,177692.0,179650.0,182650.0,174967.0,171467.0,171867.0,173567.0,179400.0,180833.0,188333.0,191667.0,192500.0,190000.0,185667.0,182300.0,178967.0,184967.0,192167.0,196833.0,191333.0,191167.0,199833.0,207517.0,211484.0,206067.0,207183.0,205883.0,211267.0,207933.0,198267.0,196133.0,207150.0,219150.0,221483.0
395094,331,"Sherman, TX",Msa,TX,94967.0,102050.0,104926.0,103009.0,102676.0,98500.0,97092.0,95175.0,96425.0,91283.0,77417.0,73050.0,79250.0,90200.0,95233.0,102733.0,110483.0,107817.0,107483.0,103233.0,107150.0,96333.0,98250.0,90267.0,94933.0,93183.0,98338.0,101538.0,93955.0,89683.0,86567.0,89733.0,95583.0,92417.0,84375.0,78958.0,87525.0,93983.0,99567.0,102667.0,102750.0,97583.0,87500.0,92833.0,95750.0,98250.0,99833.0,96500.0,99167.0,102917.0,106013.0,108763.0,98372.0,97525.0,100442.0,105833.0,108167.0,101500.0,91333.0,89500.0,93907.0,108407.0,111907.0,119250.0,114333.0,120150.0,115483.0,113067.0,110583.0,97250.0,101096.0,93596.0,99082.0,98467.0,114509.0,122323.0,130342.0,122600.0,125550.0,123267.0,130050.0,129550.0,129917.0,123858.0,127258.0,125925.0,131233.0,127083.0,135567.0,132000.0,131583.0,132100.0,136300.0,144967.0,144550.0,143917.0,141583.0,138917.0,143500.0,147167.0,148883.0,148550.0,148717.0,152067.0,151733.0,146842.0,151858.0,153525.0,152542.0,151375.0,161792.0,170833.0,172000.0,170583.0,171417.0,176417.0,165833.0,163667.0,156067.0,164067.0,167900.0,180167.0,185167.0,190300.0,183047.0,184214.0,179914.0,187500.0,179000.0,181500.0,174425.0,178192.0,175692.0,179433.0,187167.0,197833.0,196167.0,194000.0,184167.0,185167.0,181500.0,183667.0,179667.0,178233.0,180233.0,183233.0,188333.0
394546,343,"Dunn, NC",Msa,NC,162500.0,162833.0,169417.0,163417.0,159917.0,157667.0,161000.0,155333.0,152833.0,148500.0,158133.0,159383.0,165217.0,163583.0,168333.0,166833.0,166167.0,160667.0,163000.0,165333.0,164000.0,161500.0,153150.0,153567.0,150900.0,150750.0,154667.0,164000.0,172583.0,176417.0,170917.0,164167.0,158333.0,160667.0,165633.0,166383.0,159717.0,159083.0,163333.0,170000.0,169500.0,167667.0,165000.0,171167.0,172000.0,170917.0,165917.0,161250.0,161167.0,162817.0,169317.0,174317.0,177250.0,171583.0,170417.0,167500.0,171667.0,164917.0,165333.0,158667.0,161750.0,157167.0,160500.0,163333.0,164167.0,165917.0,168417.0,165417.0,165333.0,158500.0,159167.0,156167.0,161333.0,168167.0,171250.0,167917.0,165083.0,165167.0,163950.0,162283.0,161783.0,164667.0,158000.0,152983.0,150817.0,162450.0,169550.0,174717.0,169750.0,167750.0,162417.0,160083.0,159000.0,161833.0,165500.0,166500.0,167483.0,166150.0,168150.0,166333.0,169317.0,164300.0,166175.0,165192.0,166875.0,165000.0,163000.0,164663.0,166330.0,169997.0,174250.0,179917.0,180250.0,177750.0,172083.0,175083.0,180000.0,180300.0,176300.0,173467.0,174833.0,176817.0,178900.0,183817.0,183833.0,178167.0,170917.0,173583.0,179333.0,185167.0,189167.0,188167.0,190833.0,189167.0,194167.0,197833.0,204500.0,204500.0,201083.0,201250.0,202583.0,201167.0,197333.0,196067.0,201567.0,206733.0,211000.0
395166,383,"Truckee, CA",Msa,CA,422833.0,405333.0,401667.0,384667.0,399167.0,395500.0,397500.0,386167.0,369833.0,359167.0,347667.0,379250.0,374917.0,394917.0,365833.0,366500.0,351167.0,360333.0,364667.0,362667.0,367333.0,358250.0,358417.0,333750.0,330500.0,313917.0,303417.0,300750.0,315333.0,339167.0,333833.0,336000.0,306000.0,316333.0,297667.0,302667.0,277667.0,278333.0,281667.0,288333.0,285833.0,284000.0,285667.0,289500.0,284667.0,284667.0,262750.0,256083.0,244083.0,258000.0,268000.0,286583.0,285583.0,282250.0,275667.0,281667.0,283500.0,280167.0,274750.0,281250.0,301250.0,310667.0,305667.0,300667.0,316667.0,328333.0,336167.0,337000.0,340583.0,325083.0,312250.0,314833.0,330833.0,331500.0,330167.0,326833.0,338167.0,347500.0,353000.0,369667.0,354333.0,358750.0,332917.0,339250.0,343167.0,358917.0,371417.0,367583.0,359500.0,359833.0,359833.0,366333.0,365000.0,375000.0,375333.0,378000.0,369917.0,371250.0,369083.0,375500.0,377167.0,378333.0,385000.0,385000.0,380000.0,383667.0,392000.0,403667.0,410583.0,413917.0,419750.0,409167.0,419167.0,429967.0,443300.0,448883.0,442250.0,432250.0,421667.0,428667.0,442000.0,448583.0,463250.0,465000.0,469917.0,463917.0,465667.0,458833.0,436500.0,419667.0,428333.0,433333.0,456667.0,441667.0,447667.0,442333.0,458833.0,454500.0,462333.0,464583.0,468333.0,447500.0,433083.0,442500.0,457333.0,461333.0,495833.0
395153,399,"The Villages, FL",Msa,FL,203067.0,195767.0,196233.0,196450.0,196100.0,194800.0,191417.0,192333.0,193500.0,198367.0,195467.0,192650.0,188800.0,190750.0,192533.0,191417.0,192433.0,199017.0,206150.0,212397.0,206730.0,201547.0,195967.0,196917.0,192967.0,189605.0,195410.0,203993.0,213222.0,206050.0,202333.0,197417.0,198383.0,200850.0,203267.0,201667.0,196667.0,192833.0,197033.0,201100.0,205500.0,203200.0,204612.0,201710.0,204363.0,209644.0,212994.0,210775.0,200015.0,198967.0,200200.0,210532.0,200732.0,198832.0,198498.0,211782.0,218615.0,219950.0,220500.0,218600.0,219429.0,221947.0,225347.0,226851.0,225333.0,227000.0,230817.0,232483.0,232617.0,238805.0,246639.0,251139.0,242045.0,238609.0,234720.0,239708.0,244244.0,250132.0,249049.0,250115.0,253482.0,261073.0,260406.0,261408.0,255317.0,255317.0,250150.0,251360.0,253360.0,254977.0,258783.0,259100.0,266500.0,264833.0,261183.0,252333.0,248167.0,248500.0,250833.0,251667.0,249967.0,249133.0,253967.0,255667.0,253167.0,246817.0,246817.0,246783.0,245967.0,240300.0,239150.0,239067.0,243067.0,244217.0,246633.0,249133.0,251833.0,255862.0,259529.0,263461.0,259464.0,259964.0,263103.0,268070.0,265570.0,261833.0,263833.0,266333.0,273630.0,270959.0,274292.0,270612.0,274617.0,275483.0,272367.0,267439.0,265906.0,270822.0,275750.0,272079.0,271746.0,272246.0,277583.0,277833.0,275567.0,272733.0,266400.0
394586,504,"Faribault, MN",Msa,MN,167308.0,180442.0,188675.0,192967.0,194633.0,182700.0,169367.0,163934.0,156700.0,159520.0,155145.0,158545.0,154725.0,153233.0,156467.0,165567.0,174184.0,170309.0,161375.0,153592.0,157333.0,153500.0,154000.0,144233.0,145233.0,144400.0,150833.0,153667.0,151167.0,154167.0,150979.0,153479.0,144813.0,147167.0,136317.0,136524.0,131015.0,139819.0,141612.0,143121.0,142650.0,143333.0,147500.0,147483.0,143467.0,131633.0,135417.0,131567.0,142233.0,133817.0,139633.0,140117.0,150733.0,154767.0,150783.0,144193.0,150526.0,159851.0,159792.0,160442.0,157783.0,165717.0,161150.0,168983.0,168417.0,174483.0,168983.0,162317.0,158500.0,158000.0,158720.0,165387.0,160818.0,172898.0,170565.0,179617.0,177783.0,176083.0,171933.0,170617.0,170483.0,167150.0,164133.0,155967.0,161633.0,163417.0,176750.0,176750.0,181650.0,183817.0,181150.0,175866.0,167000.0,166333.0,172884.0,178167.0,182000.0,180883.0,182300.0,191633.0,198833.0,205380.0,197213.0,197046.0,191917.0,195141.0,184307.0,185391.0,195048.0,204032.0,204848.0,211133.0,220667.0,228100.0,219772.0,216255.0,208838.0,208000.0,208667.0,206967.0,209300.0,208800.0,214667.0,218967.0,226235.0,228402.0,222586.0,217117.0,217451.0,220749.0,215782.0,219082.0,226467.0,238133.0,249000.0,248500.0,258467.0,254298.0,244965.0,236665.0,228333.0,233833.0,233500.0,235833.0,240333.0,244667.0,256661.0
394309,527,"Albemarle, NC",Msa,NC,114667.0,117667.0,125000.0,126500.0,122333.0,120667.0,119500.0,123583.0,124417.0,109083.0,111500.0,107000.0,117333.0,117500.0,121500.0,115417.0,109583.0,102583.0,117333.0,123167.0,129667.0,115333.0,116167.0,116500.0,125267.0,125767.0,124600.0,108833.0,100867.0,99867.0,110533.0,115667.0,122333.0,130667.0,120750.0,113750.0,99583.0,109667.0,109500.0,120333.0,117833.0,112500.0,103833.0,102333.0,101417.0,111083.0,117733.0,116817.0,112483.0,102000.0,103333.0,109667.0,118667.0,121743.0,111077.0,110160.0,110417.0,111417.0,107667.0,102667.0,108333.0,110833.0,120833.0,121833.0,122667.0,123000.0,122083.0,116083.0,119917.0,111667.0,111667.0,95833.0,100000.0,103000.0,124667.0,123833.0,125833.0,119167.0,126000.0,127917.0,117500.0,111500.0,106917.0,112333.0,118167.0,120333.0,129000.0,130000.0,126333.0,117667.0,118167.0,119667.0,121750.0,123667.0,131500.0,135583.0,132333.0,120500.0,115000.0,115833.0,127333.0,135417.0,147333.0,142167.0,137417.0,125000.0,135000.0,132667.0,132167.0,133333.0,139167.0,146567.0,148400.0,159650.0,164083.0,164750.0,151000.0,141000.0,139167.0,143250.0,152250.0,149083.0,149000.0,144000.0,151083.0,152083.0,156750.0,153667.0,156667.0,158667.0,161248.0,164248.0,165915.0,169333.0,174667.0,177417.0,179083.0,178250.0,177833.0,174167.0,178665.0,171332.0,174832.0,159833.0,171167.0,169342.0,189008.0
394742,595,"Kerrville, TX",Msa,TX,174279.0,170150.0,174500.0,170067.0,176233.0,172567.0,180833.0,168000.0,165167.0,149167.0,147833.0,158583.0,159667.0,160167.0,153917.0,165333.0,167833.0,162833.0,150000.0,151333.0,144333.0,156917.0,158083.0,170750.0,165667.0,167250.0,161733.0,165400.0,171983.0,181583.0,173583.0,166250.0,157833.0,166333.0,161917.0,159217.0,155883.0,155883.0,157250.0,155416.0,153832.0,145999.0,151800.0,155133.0,159467.0,149667.0,149567.0,154733.0,170233.0,172667.0,175833.0,160167.0,156733.0,148233.0,154233.0,162102.0,168919.0,160510.0,149742.0,142651.0,161651.0,164522.0,173796.0,178851.0,186313.0,180980.0,160900.0,153517.0,163350.0,176117.0,181750.0,168900.0,160067.0,154817.0,172833.0,178083.0,179750.0,164750.0,171500.0,179833.0,181167.0,174333.0,167250.0,177583.0,196250.0,195833.0,185500.0,174667.0,175417.0,182417.0,184917.0,193667.0,193000.0,183500.0,183167.0,173833.0,173000.0,172333.0,195167.0,202933.0,213600.0,210413.0,221313.0,216313.0,217500.0,204500.0,202833.0,204000.0,222000.0,225333.0,236633.0,229800.0,225217.0,207917.0,213083.0,220833.0,233167.0,235311.0,232145.0,232145.0,234167.0,245667.0,258667.0,260750.0,252083.0,235250.0,236667.0,245750.0,258750.0,249583.0,244000.0,234400.0,238400.0,254875.0,263642.0,259475.0,244500.0,231133.0,259217.0,257633.0,269917.0,247233.0,259317.0,264400.0,272360.0,280693.0,278326.0
395091,641,"Shelbyville, TN",Msa,TN,97150.0,102483.0,108067.0,108667.0,109250.0,102417.0,98250.0,93667.0,88250.0,95000.0,87333.0,90500.0,85333.0,93333.0,98325.0,107725.0,108058.0,107533.0,97383.0,98717.0,94383.0,92617.0,92117.0,95400.0,99083.0,93983.0,89733.0,78067.0,82000.0,81633.0,90967.0,85050.0,85917.0,96800.0,102883.0,105467.0,92083.0,88750.0,79750.0,86233.0,86067.0,89467.0,90450.0,91450.0,94800.0,94333.0,90530.0,94030.0,89696.0,96167.0,96000.0,99500.0,92917.0,90083.0,85067.0,83733.0,83525.0,82375.0,82292.0,89400.0,97550.0,109550.0,105233.0,99750.0,97383.0,98767.0,98933.0,104117.0,104317.0,105317.0,105167.0,108150.0,114483.0,105483.0,108650.0,109967.0,120133.0,116817.0,111833.0,105667.0,104500.0,104250.0,103417.0,106417.0,108672.0,112805.0,114505.0,124833.0,124867.0,122300.0,112067.0,117033.0,120400.0,122507.0,122540.0,120840.0,125117.0,125367.0,126050.0,131567.0,129200.0,137450.0,136783.0,138067.0,132500.0,127500.0,128333.0,129667.0,134733.0,139700.0,144867.0,153467.0,158500.0,160333.0,158150.0,155650.0,161550.0,161400.0,165353.0,161120.0,161453.0,162267.0,163267.0,164100.0,164833.0,177167.0,177500.0,172833.0,159467.0,158300.0,169267.0,170300.0,173450.0,169206.0,170456.0,173972.0,177950.0,180533.0,182367.0,179967.0,190133.0,189933.0,185300.0,178967.0,175833.0,190233.0,191533.0
